@relation morepork_more-pork_vs_unknown
@attribute filename string
@attribute class {morepork_more-pork,unknown}
@data
unknown$162212$52.6.jpg,unknown
unknown$162073$24.8.jpg,unknown
unknown$162073$51.1.jpg,unknown
unknown$161971$45.1.jpg,unknown
unknown$162073$32.1.jpg,unknown
morepork_more-pork$163398$55.8.jpg,morepork_more-pork
unknown$162212$53.8.jpg,unknown
unknown$162154$7.6.jpg,unknown
unknown$162196$31.3.jpg,unknown
unknown$162111$35.0.jpg,unknown
unknown$162121$33.2.jpg,unknown
morepork_more-pork$170695$32.7.jpg,morepork_more-pork
unknown$162075$51.3.jpg,unknown
unknown$162074$10.5.jpg,unknown
morepork_more-pork$169839$27.0.jpg,morepork_more-pork
unknown$162154$18.4.jpg,unknown
unknown$162120$35.1.jpg,unknown
unknown$162213$3.0.jpg,unknown
unknown$162075$51.6.jpg,unknown
unknown$162075$53.4.jpg,unknown
unknown$182919$31.3.jpg,unknown
morepork_more-pork$166236$20.2.jpg,morepork_more-pork
morepork_more-pork$170695$38.6.jpg,morepork_more-pork
unknown$162154$26.0.jpg,unknown
morepork_more-pork$171696$25.0.jpg,morepork_more-pork
unknown$162203$7.7.jpg,unknown
unknown$162103$47.7.jpg,unknown
unknown$162146$17.8.jpg,unknown
unknown$161971$43.0.jpg,unknown
unknown$162121$15.3.jpg,unknown
unknown$162121$44.2.jpg,unknown
